ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region,created_year,created_month,created_month_name,created_quarter,is_resolved,is_unresolved
TCKT_009863,2022-01-06 00:23:55,CUST_00458,non_profit,phone_transcript,api_integration,how_to,low,resolved,standard,I need help setting up api integration for my team.,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,20.98,0,positive,4,0,ios,EU,2022,1,January,1,True,False
TCKT_009864,2022-03-01 03:47:17,CUST_06276,non_profit,in_app,notifications,billing_problem,medium,resolved,gold,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,17.56,0,negative,2,0,api_client,LATAM,2022,3,March,1,True,False
TCKT_009865,2024-05-10 01:47:16,CUST_02570,education,email,api_integration,bug,urgent,resolved,gold,I am seeing an error message when I click on api integration.,Thanks for reporting this bug. This has been escalated to our on-call team for immediate attention.,Patched the bug and deployed a fix to production.,1.64,0,very_positive,5,0,ios,Unknown,2024,5,May,2,True,False
TCKT_009866,2022-12-20 11:10:00,CUST_06313,enterprise,web_form,billing,how_to,urgent,in_progress,standard,Can you explain how to configure billing properly?,Happy to help with your question. This has been escalated to our on-call team for immediate attention.,Not yet resolved,,1,very_negative,1,1,ios,APAC,2022,12,December,4,False,True
TCKT_009867,2025-01-02 09:39:01,CUST_06224,enterprise,email,billing,other,medium,closed_no_action,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,142.11,0,neutral,4,0,api_client,MEA,2025,1,January,1,True,False
TCKT_009868,2025-11-04 09:10:27,CUST_01082,individual,in_app,api_integration,security_concern,medium,closed_no_action,gold,There seems to be a vulnerability in the api integration functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,24.79,0,negative,3,0,desktop_app,Unknown,2025,11,November,4,True,False
TCKT_009869,2025-01-28 22:42:21,CUST_09773,individual,phone_transcript,api_integration,bug,medium,on_hold,standard,The page keeps crashing whenever I try to open the api integration section.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,very_positive,5,0,desktop_app,Unknown,2025,1,January,1,False,True
TCKT_009870,2025-07-16 04:24:06,CUST_04471,non_profit,web_form,notifications,feature_request,low,open,standard,Our team needs more advanced options for notifications.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,very_positive,0,0,desktop_app,Unknown,2025,7,July,3,False,True
TCKT_009871,2024-10-16 15:46:26,CUST_01335,individual,chat,analytics_dashboard,billing_problem,low,closed_no_action,gold,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,141.79,0,negative,3,0,web,APAC,2024,10,October,4,True,False
TCKT_009872,2023-10-23 01:51:01,CUST_02871,education,chat,data_export,account_access,medium,resolved,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,46.33,0,positive,5,0,web,LATAM,2023,10,October,4,True,False
TCKT_009873,2024-10-27 08:44:48,CUST_00006,individual,phone_transcript,data_export,how_to,low,on_hold,gold,How can I export my data from the data export section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,positive,4,1,desktop_app,MEA,2024,10,October,4,False,True
TCKT_009874,2023-03-03 17:01:43,CUST_06232,education,web_form,api_integration,bug,low,on_hold,standard,I am seeing an error message when I click on api integration.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,neutral,4,0,ios,EU,2023,3,March,1,False,True
TCKT_009875,2024-03-20 06:06:33,CUST_01667,enterprise,chat,notifications,security_concern,medium,in_progress,standard,There seems to be a vulnerability in the notifications functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,negative,0,0,android,Unknown,2024,3,March,1,False,True
TCKT_009876,2024-03-12 04:58:55,CUST_04403,non_profit,phone_transcript,data_export,other,high,resolved,standard,I have a general question about my account.,Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,Provided general guidance and confirmed the issue was resolved.,3.12,0,neutral,3,0,api_client,Unknown,2024,3,March,1,True,False
TCKT_009877,2022-11-10 23:31:44,CUST_02811,small_business,chat,login_auth,other,medium,resolved,gold,I need help but I'm not sure which category this fits in.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,32.01,0,positive,5,0,web,Unknown,2022,11,November,4,True,False
TCKT_009878,2024-06-16 12:33:29,CUST_04980,education,chat,login_auth,performance,medium,resolved,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,33.66,0,very_negative,1,0,ios,MEA,2024,6,June,2,True,False
TCKT_009879,2023-06-10 09:41:52,CUST_04226,small_business,email,login_auth,billing_problem,high,in_progress,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Not yet resolved,,0,very_negative,2,1,android,APAC,2023,6,June,2,False,True
TCKT_009880,2023-11-23 08:38:02,CUST_05879,non_profit,in_app,api_integration,bug,low,resolved,gold,I am seeing an error message when I click on api integration.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,10.25,0,neutral,4,0,desktop_app,APAC,2023,11,November,4,True,False
TCKT_009881,2024-08-12 19:03:10,CUST_03885,small_business,email,analytics_dashboard,feature_request,low,on_hold,standard,It would be great to have analytics dashboard support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,positive,4,0,web,APAC,2024,8,August,3,False,True
TCKT_009882,2025-05-27 07:49:30,CUST_02718,education,chat,notifications,how_to,low,in_progress,standard,How can I export my data from the notifications section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,positive,4,0,api_client,LATAM,2025,5,May,2,False,True
TCKT_009883,2022-09-20 15:38:33,CUST_02310,education,email,data_export,how_to,low,resolved,standard,Can you explain how to configure data export properly?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,45.78,0,neutral,4,0,api_client,LATAM,2022,9,September,3,True,False
TCKT_009884,2024-05-29 00:02:38,CUST_05042,non_profit,chat,mobile_app,bug,medium,resolved,platinum,The mobile app feature is not saving my changes.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,24.76,0,neutral,3,0,ios,APAC,2024,5,May,2,True,False
TCKT_009885,2024-08-27 13:27:12,CUST_07702,enterprise,phone_transcript,api_integration,billing_problem,medium,open,platinum,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,neutral,4,0,api_client,Unknown,2024,8,August,3,False,True
TCKT_009886,2023-07-28 03:11:28,CUST_05710,small_business,email,login_auth,performance,low,resolved,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,43.63,0,negative,2,0,desktop_app,Unknown,2023,7,July,3,True,False
TCKT_009887,2023-11-26 11:50:48,CUST_07562,non_profit,in_app,analytics_dashboard,billing_problem,medium,resolved,gold,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,47.03,0,neutral,0,0,web,EU,2023,11,November,4,True,False
TCKT_009888,2024-02-22 06:20:36,CUST_03074,enterprise,email,mobile_app,account_access,medium,closed_no_action,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,92.53,0,positive,0,0,web,LATAM,2024,2,February,1,True,False
TCKT_009889,2023-05-28 03:42:53,CUST_02911,education,phone_transcript,notifications,other,low,resolved,gold,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,25.58,0,very_positive,5,0,api_client,LATAM,2023,5,May,2,True,False
TCKT_009890,2022-09-10 00:32:54,CUST_09028,small_business,in_app,mobile_app,billing_problem,medium,open,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,negative,3,0,api_client,Unknown,2022,9,September,3,False,True
